0	0	0	0	0	0	5.8770179748535156e-05	-2.0563602447509766e-05	-0.00013819709420204163	-5.8770179748535156e-05	2.0563602447509766e-05	0.00013819709420204163	-0.0005048445822956027	0.00017664440252736606	0.0011871335870575542	-0.012920574397993673	0.0	0.0	0.0	0	1500	1500	1000	1500
0	0	0	0	0	0	-5.352497100830078e-05	-2.053380012512207e-05	-2.329424023628235e-05	5.352497100830078e-05	2.053380012512207e-05	2.329424023628235e-05	-0.005371951262347985	0.002216905494503514	0.013913337001220875	-0.01287657654693311	0.0	0.0	0.0017293699528423967	0	1500	1500	1001	1500
0	0	0	0	0	0	5.8770179748535156e-05	-2.0563602447509766e-05	-0.00013819709420204163	-5.8770179748535156e-05	2.0563602447509766e-05	0.00013819709420204163	0.010638153137425778	0.0001736871313703275	-0.010214625358904703	-0.012920574397993673	0.0	0.0	0.0035948952180703377	0	1500	1500	1003	1500
0	0	0	0	0	0	9.179115295410156e-06	-8.45789909362793e-05	-9.958073496818542e-05	-9.179115295410156e-06	8.45789909362793e-05	9.958073496818542e-05	-0.010717003102611908	0.0005528589764161434	0.011070038678462495	-0.013923205259168675	0.0	0.0	0.005494761025422951	0	1500	1500	1005	1500
0	0	0	0	0	0	5.173683166503906e-05	-6.973743438720703e-05	-8.818134665489197e-05	-5.173683166503906e-05	6.973743438720703e-05	8.818134665489197e-05	0.004016684669476467	0.006774884979482183	-0.0032744942098447615	-0.013530167684829071	0.0	0.0	0.007327372033023478	0	1500	1500	1007	1500
0	0	0	0	0	0	-7.963180541992188e-05	5.0067901611328125e-06	-0.00011061504483222961	7.963180541992188e-05	-5.0067901611328125e-06	0.00011061504483222961	-0.0030340895813277804	-0.001692374510652287	-0.0013680901226963554	-0.012124650928822828	0.0	0.0	0.009234808119630405	0	1500	1500	1009	1500
0	0	0	0	0	0	-0.00010311603546142578	-3.904104232788086e-05	-5.809217691421509e-05	0.00010311603546142578	3.904104232788086e-05	5.809217691421509e-05	0.014000283301853777	-0.007808013811217715	0.0018696929810428085	-0.012858765991814913	0.0	0.0	0.011123263651005456	0	1500	1500	1011	1500
0	0	0	0	0	0	2.0742416381835938e-05	-4.0203332901000977e-05	-0.00014865398406982422	-2.0742416381835938e-05	4.0203332901000977e-05	0.00014865398406982422	0.002596576307439825	0.004117144447052851	-0.004692351808605668	-0.013261331905851298	0.0	0.0	0.012972331787419739	0	1500	1500	1012	1500
0	0	0	0	0	0	2.0742416381835938e-05	-4.0203332901000977e-05	-0.00014865398406982422	-2.0742416381835938e-05	4.0203332901000977e-05	0.00014865398406982422	-0.013152648418090277	0.0005036952543042356	0.009313167872329062	-0.013261331905851298	0.0	0.0	0.014864682172614052	0	1500	1500	1014	1500
0	0	0	0	0	0	-5.900859832763672e-05	6.788969039916992e-05	-0.00010422244668006897	5.900859832763672e-05	-6.788969039916992e-05	0.00010422244668006897	-0.00037888944310217646	-0.0009185508931423036	0.00039626587617687934	-0.010474913056706914	0.0	0.0	0.016705741173005596	0	1500	1500	1016	1500
0	0	0	0	0	0	9.179115295410156e-06	-8.45789909362793e-05	-9.958073496818542e-05	-9.179115295410156e-06	8.45789909362793e-05	9.958073496818542e-05	0.008012988091859333	-0.010344828986052493	-0.004830468142498628	-0.013923205259168675	0.0	0.0	0.0186155361147425	0	1500	1500	1018	1500
0	0	0	0	0	0	9.179115295410156e-06	-8.45789909362793e-05	-9.958073496818542e-05	-9.179115295410156e-06	8.45789909362793e-05	9.958073496818542e-05	-0.006666905931680194	0.015510592739935838	-0.00088214148895749	-0.013923205259168675	0.0	0.0	0.020498176793936736	0	1500	1500	1020	1500
0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005068926333393983	0.0005831825347207824	-0.0008952863133166885	-0.012691659101476743	0.0	0.0	0.02240105974157186	0	1500	1500	1022	1500
0	0	0	0	0	0	-1.1324882507324219e-05	1.2278556823730469e-05	-0.00010045990347862244	1.1324882507324219e-05	-1.2278556823730469e-05	0.00010045990347862244	0.0010869719061343008	-0.00922475628021744	-0.009873799724125798	-0.012384796395438553	0.0	0.0	0.02425786272852856	0	1500	1500	1024	1500
0	0	0	0	0	0	1.5854835510253906e-05	4.4971704483032227e-05	-5.137920379638672e-05	-1.5854835510253906e-05	-4.4971704483032227e-05	5.137920379638672e-05	0.0010664176104483861	-0.0023312554526223024	0.009554533091862579	-0.01207629976438111	0.0	0.0	0.026090967449993476	0	1500	1500	1026	1500
0	0	0	0	0	0	-7.963180541992188e-05	5.0067901611328125e-06	-0.00011061504483222961	7.963180541992188e-05	-5.0067901611328125e-06	0.00011061504483222961	-0.0020129822465914746	-0.003287135531191032	-0.00392005625481946	-0.012124650928822828	0.0	0.0	0.028085955461889394	0	1500	1500	1028	1500
0	0	0	0	0	0	-4.374980926513672e-05	-9.864568710327148e-05	-0.00013088807463645935	4.374980926513672e-05	9.864568710327148e-05	0.00013088807463645935	0.009753631729107815	0.0049185563697146184	0.00613932859797322	-0.01382831342662912	0.0	0.0	0.029868591654992227	0	1500	1500	1029	1500
0	0	0	0	0	0	9.179115295410156e-06	-8.45789909362793e-05	-9.958073496818542e-05	-9.179115295410156e-06	8.45789909362793e-05	9.958073496818542e-05	-0.0035032090438481787	0.011398248820102598	0.0024257420241953495	-0.013923205259168675	0.0	0.0	0.03179917743613048	0	1500	1500	1031	1500
0	0	0	0	0	0	9.179115295410156e-06	-8.45789909362793e-05	-9.958073496818542e-05	-9.179115295410156e-06	8.45789909362793e-05	9.958073496818542e-05	-0.006015012588714365	-0.0006262768064160336	-0.003201399712839694	-0.013923205259168675	0.0	0.0	0.03367660669120037	0	1500	1500	1033	1500
0	0	0	0	0	0	-5.352497100830078e-05	-2.053380012512207e-05	-2.329424023628235e-05	5.352497100830078e-05	2.053380012512207e-05	2.329424023628235e-05	8.397009279561749e-05	-0.0006709927232235167	-0.00092424703510786	-0.01287657654693311	0.0	0.0	0.0356195353189489	0	1500	1500	1035	1500
